gene,correlation,pvalue,abs_corr
ACRBP,-0.17988426611285993,2.0277855546477137e-299,0.17988426611285993
TMBIM4,0.1793879387932402,9.378300446056198e-298,0.1793879387932402
SMIM1,-0.17933765004156793,1.382171092424729e-297,0.17933765004156793
TXNIP,0.17919442097398594,4.1688774035771174e-297,0.17919442097398594
RPS24,0.17887552529083373,4.853476757862384e-296,0.17887552529083373
LILRB1,0.17878351746645155,9.845763648591448e-296,0.17878351746645155
HSP90AB1,0.1787422019725299,1.3525058874318664e-295,0.1787422019725299
LYN,0.17866906320272627,2.372222287322792e-295,0.17866906320272627
LILRA1,0.1784717507576387,1.0787671052960657e-294,0.1784717507576387
MT-ND4,0.17844120784448408,1.3635723885158578e-294,0.17844120784448408
RPS10,0.17778269485692502,2.108329703047274e-292,0.17778269485692502
NDUFB2,0.177717227604255,3.4762994907695344e-292,0.177717227604255
CTSH,0.17768778322069836,4.352784445072656e-292,0.17768778322069836
MPEG1,0.17768310258652864,4.511163104631958e-292,0.17768310258652864
LAMTOR4,0.17733677784875765,6.3317460044112885e-291,0.17733677784875765
CHCHD10,0.17712863889757252,3.0892941340758433e-290,0.17712863889757252
PRDX1,0.17705374642570945,5.46167281912077e-290,0.17705374642570945
SH3BGRL2,-0.17699578272297525,8.487468205089293e-290,0.17699578272297525
PF4V1,-0.17651549016927237,3.2554220364103254e-288,0.17651549016927237
COX5A,0.1762678865586519,2.124842066400026e-287,0.1762678865586519
PROS1,-0.17618169665422523,4.079832442318769e-287,0.17618169665422523
RPS7,0.17597197355714655,1.9925544757304075e-286,0.17597197355714655
SEPT9,0.17535592616794957,2.0776862936327547e-284,0.17535592616794957
MRPL54,0.17495658941593312,4.185924436557869e-283,0.17495658941593312
FOS,0.1747568323556978,1.8750044611893804e-282,0.1747568323556978
NRGN,-0.1742964690029016,5.899116527663095e-281,0.1742964690029016
POLE4,0.1740672378818284,3.273582388969319e-280,0.1740672378818284
KLF6,0.174005755392129,5.181547669527339e-280,0.174005755392129
RPL11,0.17302672706268657,7.588447203294517e-277,0.17302672706268657
RPL7A,0.17298135642093712,1.0626737756452707e-276,0.17298135642093712
LILRB2,0.17280827207417376,3.836578242207576e-276,0.17280827207417376
S100A6,0.172166418206834,4.4293262009832023e-274,0.172166418206834
RPL12,0.1717763585189335,7.864998922339116e-273,0.1717763585189335
ACTN1,-0.1717745168639105,7.9724236356537e-273,0.1717745168639105
PTPRC,0.17161089523872083,2.6593212524301634e-272,0.17161089523872083
ATP5F1D,0.1714501489100351,8.674476852970858e-272,0.1714501489100351
LGALS9,0.1714131770962432,1.1383357949095171e-271,0.1714131770962432
RPL29,0.17136264859829328,1.6501811820703606e-271,0.17136264859829328
RALGPS2,0.1712849524451895,2.9201151155914117e-271,0.1712849524451895
MPP1,-0.17117357877112574,6.614540185695878e-271,0.17117357877112574
ATP5MC2,0.1708829312681565,5.572341168786988e-270,0.1708829312681565
ARF6,0.17081227645023878,9.349305822612126e-270,0.17081227645023878
MYO1G,0.1706840757203572,2.3895393380096564e-269,0.1706840757203572
ITGA4,0.1703155762667836,3.531237272416142e-268,0.1703155762667836
ZFP36,0.17005162592727893,2.421352253351777e-267,0.17005162592727893
DOCK2,0.16990908169505076,6.839640239713255e-267,0.16990908169505076
CXXC5,0.1694098114040251,2.5789865164175235e-265,0.1694098114040251
CTSZ,0.16924069325859525,8.796646548195418e-265,0.16924069325859525
RPL19,0.16866671424957638,5.605974435538235e-263,0.16866671424957638
PKN1,0.16856207208011556,1.1937164160894685e-262,0.16856207208011556
SLC7A7,0.16781042665816712,2.681624973508201e-260,0.16781042665816712
PGLS,0.16771873675412183,5.1818764389749224e-260,0.16771873675412183
TGFBI,0.16769087864568144,6.3296057124466275e-260,0.16769087864568144
MT-ND1,0.1675387800712793,1.8858371982883366e-259,0.1675387800712793
ANAPC16,0.167431734827906,4.0636598815944616e-259,0.167431734827906
NAAA,0.1672966959009894,1.069550458452428e-258,0.1672966959009894
SRSF5,0.16710698894967807,4.1593418489189467e-258,0.16710698894967807
RPL18,0.16704387677534344,6.532687294972898e-258,0.16704387677534344
CMTM2,-0.1669548948922218,1.2342250354848478e-257,0.1669548948922218
RPS25,0.1669200404593418,1.5833626108192693e-257,0.1669200404593418
RPS18,0.16670458588540843,7.375798200336867e-257,0.16670458588540843
IGKC,0.16645086165752088,4.503626661387571e-256,0.16645086165752088
TPM2,-0.1663041761616026,1.2801284376042723e-255,0.1663041761616026
SLA2,-0.1662907348235201,1.4086589084813738e-255,0.1662907348235201
MBD2,0.16623685836531782,2.0669165880745158e-255,0.16623685836531782
NACA,0.16595748311631967,1.506194158915974e-254,0.16595748311631967
SUB1,0.16591746216604833,2.0013287794929576e-254,0.16591746216604833
NDUFB7,0.1655349154948979,3.017385672990981e-253,0.1655349154948979
RPL10A,0.1653836823583882,8.803692592696559e-253,0.1653836823583882
IRF1,0.16522912370517814,2.627009323732475e-252,0.16522912370517814
RPL15,0.16522670611251628,2.6722963863912953e-252,0.16522670611251628
NCL,0.1651779537895471,3.771811651184319e-252,0.1651779537895471
CDV3,0.1650931141209353,6.86893397975621e-252,0.1650931141209353
HBQ1,-0.16480776348372933,5.1461541047743225e-251,0.16480776348372933
AC147651.1,-0.1646512490295202,1.5506682388692447e-250,0.1646512490295202
RPL6,0.164609238786385,2.084567291682469e-250,0.164609238786385
LINC00926,0.16425259434447356,2.561503381966123e-249,0.16425259434447356
ATP5ME,0.1640254357808142,1.262181871709282e-248,0.1640254357808142
MS4A7,0.16387347423110685,3.66355496121853e-248,0.16387347423110685
EEF1D,0.16354068934960914,3.765141080403611e-247,0.16354068934960914
GLIPR1,0.16323473564220034,3.192747762861971e-246,0.16323473564220034
LTB,0.16323144733336983,3.266876243448556e-246,0.16323144733336983
C19orf70,0.16319496957754331,4.2140141998714266e-246,0.16319496957754331
HCLS1,0.16311932961627817,7.142927103900826e-246,0.16311932961627817
GSTP1,0.16292836478450928,2.703831326411613e-245,0.16292836478450928
MINOS1,0.16261595390694683,2.3779172590005416e-244,0.16261595390694683
CXCR4,0.16249318778769556,5.5810730145668034e-244,0.16249318778769556
MT-ND5,0.1623847693358521,1.1849254616526605e-243,0.1623847693358521
RPS11,0.1621487348648643,6.091726420760233e-243,0.1621487348648643
BLK,0.16210417899247873,8.295489190509134e-243,0.16210417899247873
UBC,0.16179000955556336,7.299782415169155e-242,0.16179000955556336
RPSA,0.16178804828001334,7.399458202420535e-242,0.16178804828001334
RPL36,0.16083845700175942,5.154026571773566e-239,0.16083845700175942
LTBP1,-0.1606296780752782,2.1619358009357235e-238,0.1606296780752782
PDE4B,0.16022554185253718,3.449759614377182e-237,0.16022554185253718
PDCD5,0.16018297852186733,4.6163302244345205e-237,0.16018297852186733
COX5B,0.15941045416288369,9.0007992051048e-235,0.15941045416288369
GUCY1B1,-0.1593744140116025,1.1503514211017587e-234,0.1593744140116025
TBCA,0.15913952760049155,5.683701600400172e-234,0.15913952760049155
HNRNPDL,0.15892036431674325,2.517795632817101e-233,0.15892036431674325
TRIM58,-0.15891169763914506,2.670313897954356e-233,0.15891169763914506
BACH1,0.15886021032087874,3.7867974094741872e-233,0.15886021032087874
AES,0.15867926118278275,1.2913311126430294e-232,0.15867926118278275
RPS2,0.1585969505769026,2.255134493157251e-232,0.1585969505769026
GP1BA,-0.15829080052101382,1.7890525761982258e-231,0.15829080052101382
LGALS1,0.15828167169444007,1.9028959751217052e-231,0.15828167169444007
RBP7,0.1582514151031542,2.3345474037342868e-231,0.1582514151031542
RPL36AL,0.15807171181403162,7.855485668670586e-231,0.15807171181403162
COMMD6,0.15786013531450382,3.2719344070579464e-230,0.15786013531450382
RPL39,0.157384079751752,8.050389492333809e-229,0.157384079751752
CD177,-0.15717605608014681,3.2528868268463174e-228,0.15717605608014681
RPL13A,0.15715732867643445,3.6882787641288544e-228,0.15715732867643445
BLOC1S1,0.15698206461772096,1.194139044152243e-227,0.15698206461772096
RAB27B,-0.15648030313703645,3.42364883835809e-226,0.15648030313703645
BAX,0.1564634158674757,3.832264688140586e-226,0.1564634158674757
TCN2,0.15642521204994744,4.945506185563747e-226,0.15642521204994744
CALM2,0.15575031637523576,4.426926092206392e-224,0.15575031637523576
CORO1A,0.1557270243491854,5.167829270275348e-224,0.1557270243491854
RPS28,0.1556800709599986,7.059169150259176e-224,0.1556800709599986
RPS8,0.15541397287570347,4.126222054661825e-223,0.15541397287570347
BCL11A,0.1551691433537998,2.0885723839182573e-222,0.1551691433537998
ZFP36L1,0.1551532332012591,2.320479590601787e-222,0.1551532332012591
UBA52,0.15483933186856394,1.8483075119151284e-221,0.15483933186856394
CTSL,0.154792183862109,2.5233002113520373e-221,0.154792183862109
RBM3,0.15472123142244162,4.0303286253287643e-221,0.15472123142244162
VAMP5,0.15463808300690318,6.975015463339584e-221,0.15463808300690318
SNX2,0.15456618572007252,1.1204937102071096e-220,0.15456618572007252
BANK1,0.15431046656255265,6.036713614500828e-220,0.15431046656255265
PDLIM1,-0.15407091388075542,2.9161070633063097e-219,0.15407091388075542
NDUFA3,0.15387039733225608,1.087652252358555e-218,0.15387039733225608
BTG1,0.1538092269481633,1.6245608353214874e-218,0.1538092269481633
TMEM160,0.15344956576577337,1.713076927137734e-217,0.15344956576577337
PRKAR1B,-0.1532924481474269,4.785252175206581e-217,0.1532924481474269
HINT1,0.1532166321672042,7.852531156689856e-217,0.1532166321672042
HBD,-0.15308260430263393,1.8836523406096426e-216,0.15308260430263393
EPC1,0.15306658707487544,2.0911681783045753e-216,0.15306658707487544
RBPMS2,-0.1530573960145354,2.220401629185329e-216,0.1530573960145354
LGALSL,-0.1524011097585937,1.5913670722577318e-214,0.1524011097585937
ELP5,0.1523994293731378,1.608830025721483e-214,0.1523994293731378
ALPL,-0.15229511094521592,3.1670137883791817e-214,0.15229511094521592
SRSF7,0.1522633692864181,3.891419353796932e-214,0.1522633692864181
PYCARD,0.1521739746720663,6.9493743432951516e-214,0.1521739746720663
TAL1,-0.15187456246594797,4.8340103118035384e-213,0.15187456246594797
TFPI,-0.15162468518576425,2.4320991819449874e-212,0.15162468518576425
RCSD1,0.1515801918298955,3.2418674034204485e-212,0.1515801918298955
RPS21,0.1514195634986668,9.142725164493877e-212,0.1514195634986668
COBLL1,0.15137409725747217,1.2258520456044592e-211,0.15137409725747217
ADK,0.15135362293416493,1.3988744622707475e-211,0.15135362293416493
SIDT2,0.1513349483138443,1.577873152774144e-211,0.1513349483138443
SPN,0.15129920243852005,1.986781800418639e-211,0.15129920243852005
RPL36A,0.15109890831112144,7.218695629603839e-211,0.15109890831112144
RPL27,0.15107086847525858,8.646419484409266e-211,0.15107086847525858
VIM,0.1510308083917255,1.11888840642808e-210,0.1510308083917255
NDUFA11,0.15096413522567928,1.7180683969126205e-210,0.15096413522567928
PEPD,0.150656040004973,1.2433660139598038e-209,0.150656040004973
RAMP1,-0.15065228005953218,1.273730597891395e-209,0.15065228005953218
IFI30,0.1506475107863958,1.3133142992936503e-209,0.1506475107863958
RPL24,0.15062256664917978,1.5412612438296575e-209,0.15062256664917978
TMEM147,0.15031017730165852,1.1411447588132972e-208,0.15031017730165852
EIF3F,0.1502717281028746,1.4595703853360632e-208,0.1502717281028746
TSC22D3,0.1501536222045456,3.107185450175125e-208,0.1501536222045456
SYNGR2,0.15004411367478912,6.257227704360563e-208,0.15004411367478912
EGFL7,-0.14977056471140887,3.5874847670858065e-207,0.14977056471140887
TPM4,-0.14951405097619397,1.839314883826955e-206,0.14951405097619397
LTA4H,0.14942399837939474,3.2625932763486675e-206,0.14942399837939474
EVI2B,0.1492233861042858,1.1681428506856793e-205,0.1492233861042858
APLP2,0.14911879277766163,2.2698248496538257e-205,0.14911879277766163
SIGLEC10,0.14895331369856998,6.486297501164555e-205,0.14895331369856998
SNRPE,0.14890061267980578,9.059666186805878e-205,0.14890061267980578
TMEM156,0.14877185944798654,2.0484078585995494e-204,0.14877185944798654
UTRN,0.14863479282284356,4.878049519120224e-204,0.14863479282284356
MRPL23,0.1486298014189808,5.0345651055825634e-204,0.1486298014189808
RUFY1,-0.1486234608823908,5.240639358792102e-204,0.1486234608823908
MCUB,0.14853709114167735,9.049632374277786e-204,0.14853709114167735
PADI4,-0.14851198258188875,1.060654559933551e-203,0.14851198258188875
ANXA5,0.1485003637550722,1.1414918044951071e-203,0.1485003637550722
AFF3,0.1484505484013152,1.563898423902225e-203,0.1484505484013152
CIB1,0.14816456379127635,9.511918374669329e-203,0.14816456379127635
NT5M,-0.14801783613872455,2.398429030695832e-202,0.14801783613872455
ERGIC1,0.14780410761622334,9.209889562490968e-202,0.14780410761622334
NDUFS6,0.1476408604064045,2.570245653464929e-201,0.1476408604064045
UCP2,0.14762726740720716,2.7994000877753306e-201,0.14762726740720716
MRPL52,0.14713618818764201,6.090516727980368e-200,0.14713618818764201
COX7A2,0.14710724114779097,7.300530123865762e-200,0.14710724114779097
MRPS35,0.14703820221877797,1.124579151017726e-199,0.14703820221877797
PDE5A,-0.1468109960046604,4.6542365302200605e-199,0.1468109960046604
ERP29,0.1467655891499245,6.180272376719961e-199,0.1467655891499245
RPS4X,0.14659868464214867,1.7513363574386575e-198,0.14659868464214867
PMAIP1,0.14654965931960498,2.3776132298113286e-198,0.14654965931960498
CDKN1C,0.14644886344025557,4.456294563836245e-198,0.14644886344025557
SNRPD1,0.14620566263348686,2.0251676508793687e-197,0.14620566263348686
SLC25A5,0.1461940084713737,2.177404579017322e-197,0.1461940084713737
TMEM91,-0.14618725027922888,2.2708683723152293e-197,0.14618725027922888
PRELID1,0.14593932694548398,1.0597101208066575e-196,0.14593932694548398
NDUFB10,0.1459303510461035,1.120431797894668e-196,0.1459303510461035
ELOVL7,-0.14592624941839524,1.1493242939347476e-196,0.14592624941839524
SWAP70,0.14586156416156187,1.7170312516002166e-196,0.14586156416156187
HIST1H2AC,-0.14584324282478736,1.9237209813734637e-196,0.14584324282478736
PSMB1,0.14582167286242312,2.199128390517127e-196,0.14582167286242312
ALAS2,-0.14579912832644315,2.5291522954042423e-196,0.14579912832644315
ATP5PO,0.14567462229133063,5.472171811039345e-196,0.14567462229133063
LRRC25,0.14546433112674015,2.0119215675748043e-195,0.14546433112674015
RHOB,0.14528909161060038,5.94514652590249e-195,0.14528909161060038
CPVL,0.14516697777054152,1.26389928135415e-194,0.14516697777054152
PHPT1,0.14478945482398783,1.2958110495198462e-193,0.14478945482398783
CYBB,0.14467674185488552,2.5930037519137983e-193,0.14467674185488552
KLF11,0.14446840689760773,9.332594607698567e-193,0.14446840689760773
DDT,0.14431420906052128,2.4050986353420956e-192,0.14431420906052128
IER5L,0.14430975001707746,2.4718097238360233e-192,0.14430975001707746
NEXN,-0.1441688132212411,5.866467584015468e-192,0.1441688132212411
GRB2,0.14395664432529878,2.1514621794163772e-191,0.14395664432529878
NR4A2,0.1439300722995057,2.531353880041386e-191,0.1439300722995057
ITGAL,0.14390959175335788,2.8692853236635254e-191,0.14390959175335788
IGLC2,0.14385315853943156,4.052157428699735e-191,0.14385315853943156
JPT1,0.14374545956576026,7.827347622067868e-191,0.14374545956576026
ISG15,0.1435027126791729,3.4455848061808424e-190,0.1435027126791729
ATP5MC1,0.1434090152835398,6.100998880592281e-190,0.1434090152835398
MMP9,-0.1427970480684959,2.5230445323823545e-188,0.1427970480684959
RAB6B,-0.14271937298429613,4.0419541591849535e-188,0.14271937298429613
CA1,-0.1426523256396407,6.069622871257507e-188,0.1426523256396407
HOTAIRM1,0.14250904232874836,1.4461446676061348e-187,0.14250904232874836
DDX3X,0.14232490388488722,4.4075164921892454e-187,0.14232490388488722
SSU72,0.14221637908587303,8.494380829269547e-187,0.14221637908587303
GRK3,0.14214193964669192,1.3318213502288056e-186,0.14214193964669192
NCOA4,-0.14209906248548976,1.7254360807127975e-186,0.14209906248548976
SERPINE2,-0.14182814846596423,8.843084580234054e-186,0.14182814846596423
NDUFS7,0.14178913278993377,1.118654634163618e-185,0.14178913278993377
SMDT1,0.1415936228285315,3.6295034293146185e-185,0.1415936228285315
SMAP2,0.1415546537701348,4.588200081577175e-185,0.1415546537701348
CALHM6,0.1414041783043262,1.1335531308266221e-184,0.1414041783043262
COX6C,0.14139286800282658,1.213245362704389e-184,0.14139286800282658
NDUFA12,0.14135722533689396,1.5028602473173005e-184,0.14135722533689396
RPL13,0.14125674873127642,2.747069925196421e-184,0.14125674873127642
PSMB9,0.1411840209493198,4.249683776100026e-184,0.1411840209493198
HEMGN,-0.14088011494449681,2.6246126315986685e-183,0.14088011494449681
LST1,0.14076176832104428,5.3272522521288055e-183,0.14076176832104428
CD86,0.1405641195279891,1.7352124245210322e-182,0.1405641195279891
PILRA,0.14048140031346404,2.8429314924531063e-182,0.14048140031346404
SCAND1,0.14047136314215514,3.018384091065835e-182,0.14047136314215514
FNBP1,0.14045855208404362,3.258122790596927e-182,0.14045855208404362
MT1X,0.14030518778808096,8.129883870209954e-182,0.14030518778808096
MBOAT2,-0.14030419341455572,8.178198997719437e-182,0.14030419341455572
CWC15,0.14027169493495428,9.925441434423919e-182,0.14027169493495428
AHSP,-0.1402238917857975,1.3194932930057514e-181,0.1402238917857975
MEF2C,0.14015626958838953,1.9735940766768165e-181,0.14015626958838953
AIF1,0.1400937455195096,2.8631782504304135e-181,0.1400937455195096
LRRFIP1,0.140009879389645,4.7149710470128915e-181,0.140009879389645
NHP2,0.14000706640430707,4.7944940828938617e-181,0.14000706640430707
ARHGAP6,-0.1399147704080204,8.298272413249601e-181,0.1399147704080204
RPL30,0.1398161743189183,1.4904418530943435e-180,0.1398161743189183
PPT1,0.13961198894619203,5.0051510088622925e-180,0.13961198894619203
SIGIRR,0.13954618135868446,7.3927574894585514e-180,0.13954618135868446
PRDM2,0.13947932501297652,1.098526198678091e-179,0.13947932501297652
BTF3,0.13918466428235501,6.278805294347446e-179,0.13918466428235501
CLEC2L,-0.13916928812491774,6.876019844889108e-179,0.13916928812491774
ADA,0.13900388125657487,1.8261557427035654e-178,0.13900388125657487
RPS13,0.13898326475660006,2.0624052482472322e-178,0.13898326475660006
TENT5A,0.13881361549383156,5.608470501984513e-178,0.13881361549383156
PDK4,0.13871994877398858,9.738418428057973e-178,0.13871994877398858
CNPY3,0.1386001777825129,1.9709483223210947e-177,0.1386001777825129
HMGN3,0.13848797156834236,3.8130669707790917e-177,0.13848797156834236
FAM49A,0.1383230778258622,1.0046446829595015e-176,0.1383230778258622
RGS19,0.13830846003474215,1.0946763799029916e-176,0.13830846003474215
RPS15A,0.13804645119620337,5.089534374804227e-176,0.13804645119620337
FHL1,-0.13803375906351958,5.482445350481319e-176,0.13803375906351958
FGL2,0.13801957061093342,5.957642604503903e-176,0.13801957061093342
IL10RA,0.13798000086419746,7.511604356496176e-176,0.13798000086419746
REX1BD,0.13780082437768182,2.1436350364124834e-175,0.13780082437768182
TSPAN14,0.13772998596425995,3.243648492137337e-175,0.13772998596425995
SGK1,0.13760485651897741,6.738233336768522e-175,0.13760485651897741
RPL10,0.13744044617241521,1.759048876047975e-174,0.13744044617241521
PIM3,0.1374111360101406,2.0869706236435965e-174,0.1374111360101406
TLE1,0.136875223108425,4.720797004753817e-173,0.136875223108425
PARVG,0.1368042364864792,7.128860114956118e-173,0.1368042364864792
B2M,0.13671581416008083,1.1908510445338906e-172,0.13671581416008083
SNRPB,0.1366386524465395,1.8629211595364624e-172,0.1366386524465395
DNASE2,0.13639993850613216,7.424931401904179e-172,0.13639993850613216
NPM1,0.136399295274537,7.45262143355085e-172,0.136399295274537
RBM39,0.1362117241550748,2.2049028865370943e-171,0.1362117241550748
PPP1CA,0.13615318550592265,3.0922207246258914e-171,0.13615318550592265
AP003068.2,-0.13603866817710103,5.989909244893628e-171,0.13603866817710103
CFD,0.1359989064888669,7.534654273045425e-171,0.1359989064888669
RAB3C,-0.13584701645663158,1.808936486307928e-170,0.13584701645663158
TCOF1,0.13584330231039063,1.848071200241906e-170,0.13584330231039063
BTG2,0.13583702407843498,1.916154881347857e-170,0.13583702407843498
SMOX,-0.13580055094456508,2.3642502930000594e-170,0.13580055094456508
NCOA3,0.13578414583291581,2.598567164395544e-170,0.13578414583291581
CD22,0.13577944639190426,2.6698664801889323e-170,0.13577944639190426
MAP3K1,0.13571323022449974,3.909162655506207e-170,0.13571323022449974
STOM,-0.13564964805869092,5.636533876020244e-170,0.13564964805869092
CCDC12,0.13551615390016836,1.2146187352728233e-169,0.13551615390016836
MMP8,-0.13550533984963933,1.2925141726593742e-169,0.13550533984963933
AKR1A1,0.13539041219944387,2.5014616551245682e-169,0.13539041219944387
RBM8A,0.13537409942184891,2.747108545437561e-169,0.13537409942184891
ADGRG3,-0.13531227276273441,3.9175767798806863e-169,0.13531227276273441
MARCH1,0.1352900051930248,4.451593963339943e-169,0.1352900051930248
AL157895.1,-0.1352701063891674,4.9900148911547795e-169,0.1352701063891674
PSMB3,0.13526246212926005,5.213732511439784e-169,0.13526246212926005
GNS,0.1351745923228852,8.629994931436928e-169,0.1351745923228852
LILRA2,0.13504233336431815,1.841438577222346e-168,0.13504233336431815
NEAT1,0.13488322755386828,4.577989171045235e-168,0.13488322755386828
SH3BP2,0.1348394880574711,5.879240933676903e-168,0.1348394880574711
BCLAF1,0.13468170249872582,1.4486016878419164e-167,0.13468170249872582
SCN1B,-0.13458417127636696,2.528056354576171e-167,0.13458417127636696
ANXA3,-0.13450333972410408,4.009394708496516e-167,0.13450333972410408
AL731557.1,-0.1344985700398771,4.1199666349636785e-167,0.1344985700398771
RPLP2,0.13420324756346386,2.216087799784586e-166,0.13420324756346386
PPP1R14B,0.13411362615831957,3.689790398265679e-166,0.13411362615831957
CSK,0.13394043528257346,9.872933097827963e-166,0.13394043528257346
RASGEF1B,0.13376864359262647,2.6174191902308554e-165,0.13376864359262647
LCP1,0.1335581617869621,8.627735682880037e-165,0.1335581617869621
CD226,-0.1333047839230803,3.617219284212836e-164,0.1333047839230803
TBXA2R,-0.13324064915826603,5.1968733362246675e-164,0.13324064915826603
RAN,0.1331816760151876,7.250622608666769e-164,0.1331816760151876
VPS13C,0.13306610895138368,1.3919212001087215e-163,0.13306610895138368
RPL32,0.13303586354976077,1.6508214950102744e-163,0.13303586354976077
TP53INP1,0.13279726494371463,6.331873004661322e-163,0.13279726494371463
HMGB2,0.13279425771371164,6.439968480901295e-163,0.13279425771371164
HBM,-0.13267521749452785,1.2582128896940717e-162,0.13267521749452785
CD44,0.13267520992585513,1.2582664451008243e-162,0.13267520992585513
SPOCD1,-0.13255076021916323,2.5326356979680883e-162,0.13255076021916323
VAMP8,0.1324175112692758,5.352129300607798e-162,0.1324175112692758
KLF4,0.1324115574091017,5.533990137309278e-162,0.1324115574091017
LTF,-0.1324027693386602,5.813758178304394e-162,0.1324027693386602
GADD45GIP1,0.13233856822189174,8.334615109930993e-162,0.13233856822189174
ITGB5,-0.13222520510538904,1.5736493134264147e-161,0.13222520510538904
PSMB8,0.13215908566440226,2.2792197603440424e-161,0.13215908566440226
BRI3,0.13210176036111673,3.141953577757715e-161,0.13210176036111673
SCPEP1,0.13206054452428045,3.957281495738497e-161,0.13206054452428045
TNNT1,0.1320530633123882,4.1264879064901464e-161,0.1320530633123882
SNRPG,0.13188727108040604,1.0429841212388488e-160,0.13188727108040604
SAP18,0.1317618319341635,2.1019045073653733e-160,0.1317618319341635
RNF7,0.13167369805480109,3.4376440766978054e-160,0.13167369805480109
YBX1,0.13144594596604653,1.223708321998457e-159,0.13144594596604653
SRSF9,0.13139942321579648,1.585602188234746e-159,0.13139942321579648
NDUFA13,0.13130811314674934,2.635786032596948e-159,0.13130811314674934
RPL14,0.13120846138068873,4.587847544918718e-159,0.13120846138068873
FCRL1,0.13118685278862252,5.173416850234782e-159,0.13118685278862252
CCDC50,0.130951067252543,1.916221966364304e-158,0.130951067252543
EEF2,0.13084976253852323,3.3608457728329427e-158,0.13084976253852323
PLIN2,0.1304257860083188,3.5117617628565145e-157,0.1304257860083188
KTN1,0.13009039902751748,2.2348528050640719e-156,0.13009039902751748
PHACTR1,0.1300524706158725,2.7542698369397403e-156,0.1300524706158725
NFKBID,0.1300337258715022,3.0538664800838124e-156,0.1300337258715022
SOX4,0.12994158954627114,5.071930958877257e-156,0.12994158954627114
FCER2,0.12991441752514057,5.890041410296532e-156,0.12991441752514057
CSTB,0.12984109622058745,8.816512764102849e-156,0.12984109622058745
HMGN2,0.1297393744007031,1.54227075222251e-155,0.1297393744007031
SNRPD2,0.1296880644732872,2.0445138996423667e-155,0.1296880644732872
EIF4E2,0.12967511897249745,2.1951850697592957e-155,0.12967511897249745
RPL22,0.12966228333795224,2.3555210607544554e-155,0.12966228333795224
EIF4A1,0.1296547619890175,2.4548538083296487e-155,0.1296547619890175
NDUFAB1,0.1296536646162587,2.469692092809885e-155,0.1296536646162587
SELENBP1,-0.12963590284624674,2.722704662944443e-155,0.12963590284624674
GLTP,0.12962120933845286,2.9514582070399383e-155,0.12962120933845286
AC090409.1,-0.12961710030012982,3.0187958796112295e-155,0.12961710030012982
RPL5,0.1296152733296463,3.049226324911685e-155,0.1296152733296463
RNF141,0.1295184197960888,5.188236856341295e-155,0.1295184197960888
RPL34,0.12941026939930073,9.387789692748877e-155,0.12941026939930073
SPG21,0.12936214675757865,1.2220492500728557e-154,0.12936214675757865
KLF3,0.12933287643362537,1.4345861200045129e-154,0.12933287643362537
EID1,0.12926284657537693,2.1050908293255988e-154,0.12926284657537693
ZC3H15,0.12925389750756605,2.2107860140228182e-154,0.12925389750756605
DRAP1,0.1292062888048004,2.8688510198331777e-154,0.1292062888048004
FABP5,0.12904631457305052,6.880760039908467e-154,0.12904631457305052
MRPL11,0.12884721941326108,2.0407824344115072e-153,0.12884721941326108
MDM4,0.12880435776902535,2.5783751179494675e-153,0.12880435776902535
CNIH4,0.12875282199017066,3.415076693210767e-153,0.12875282199017066
GATA1,-0.12874481041920685,3.5675500992882684e-153,0.12874481041920685
RHD,-0.12873127683474866,3.8407128366274867e-153,0.12873127683474866
CST7,-0.12859303851520815,8.156472186732752e-153,0.12859303851520815
VSIG4,0.12858798604375563,8.383981806358688e-153,0.12858798604375563
TMEM14B,0.12856181844836037,9.667698740001503e-153,0.12856181844836037
NRIP1,0.12848537097684123,1.4655726593544047e-152,0.12848537097684123
MYADM,0.12847328039705963,1.56521282313939e-152,0.12847328039705963
BASP1,0.1284627892908137,1.657136059374648e-152,0.1284627892908137
ANKRD13A,0.12838533312410685,2.5251102882639425e-152,0.12838533312410685
MRPS12,0.12835366796675288,2.9993609893532486e-152,0.12835366796675288
C1orf162,0.1281918001740967,7.224953456598086e-152,0.1281918001740967
HNRNPH3,0.1281584137662228,8.660114091160523e-152,0.1281584137662228
PTGER4,0.1280129897723719,1.905582060511794e-151,0.1280129897723719
ATP2B1,0.12800535337579644,1.986103606481057e-151,0.12800535337579644
TOMM22,0.12795841316081577,2.561318753356976e-151,0.12795841316081577
SF1,0.12784791505581242,4.659375599847396e-151,0.12784791505581242
ARID1B,0.12769631703434298,1.0579673256045087e-150,0.12769631703434298
NOP53,0.12769575603621375,1.0611807962771518e-150,0.12769575603621375
CD302,0.1276800003330208,1.1555230856470375e-150,0.1276800003330208
KCNAB2,0.12765091590913702,1.3522188998297678e-150,0.12765091590913702
TBC1D10C,0.12759706456482975,1.8088693536042557e-150,0.12759706456482975
CAMK1,0.1275555196689489,2.2638791456205756e-150,0.1275555196689489
ATP1B3,0.12729288036131295,9.335400073626838e-150,0.12729288036131295
LGALS3,0.12722778435693305,1.325653438449201e-149,0.12722778435693305
TCEAL9,-0.12714684990606967,2.049606222380484e-149,0.12714684990606967
VCL,-0.1271434723530937,2.0872050087370784e-149,0.1271434723530937
LRP1,0.12709468986164,2.713719782393126e-149,0.12709468986164
